wavelength_nm,n,k
781,1.50851436851091,1.96441166484831e-06
782,1.50849789526002,1.9774800978353e-06
783,1.50848148812107,1.99051850789744e-06
784,1.50846511394994,2.00358289382786e-06
785,1.50844883904098,2.01661769783019e-06
786,1.5084325971034,2.02967819005233e-06
787,1.50841642128564,2.04270952799246e-06
788,1.50840031158981,2.05571226608521e-06
789,1.50838423486997,2.06879427685064e-06
790,1.50836825742401,2.08179408177821e-06
791,1.50835231295755,2.09481921108562e-06
792,1.50833643462075,2.1078691953131e-06
793,1.50832058926625,2.1208912293117e-06
794,1.50830484319469,2.13388582478014e-06
795,1.50828913010888,2.14685347996291e-06
796,1.50827348316035,2.15984608360642e-06
797,1.50825786920033,2.17286318817383e-06
798,1.50824232138101,2.18580277339286e-06
799,1.50822683970444,2.19876719618806e-06
800,1.5082113910208,2.21175601979589e-06
801,1.50819604163549,2.22466900890313e-06
802,1.50818069209396,2.23760671174685e-06
803,1.50816544185479,2.25051937079865e-06
804,1.50815022461462,2.26345646510713e-06
805,1.50813507352796,2.27632003473381e-06
806,1.50811995544295,2.28920831748351e-06
807,1.50810490351477,2.30207267169082e-06
808,1.50808991774541,2.31496145537364e-06
809,1.50807496498199,2.32777887566357e-06
810,1.50806004522548,2.34062097258725e-06
811,1.50804522478788,2.35339299324296e-06
812,1.50803043736047,2.36618991485989e-06
813,1.5080156829442,2.37896466773452e-06
814,1.50800099469653,2.391717607093e-06
815,1.50798637261939,2.40444908002499e-06
816,1.50797178355758,2.41715942572937e-06
817,1.50795726066951,2.4298946663511e-06
818,1.50794277079933,2.44256350781933e-06
819,1.50792831394799,2.45521219744949e-06
820,1.50791395643322,2.46784104510071e-06
821,1.50789959878175,2.48045035384055e-06
822,1.50788530731161,2.49304042014095e-06
823,1.50787108202468,2.50561153406715e-06
824,1.5078568897632,2.51816397945985e-06
825,1.50784276368805,2.53069803411088e-06
826,1.50782867064082,2.54321396993278e-06
827,1.50781461062245,2.55571205312232e-06
828,1.50780061679474,2.56814931421212e-06
829,1.50778668915953,2.58056965538747e-06
830,1.50777279455717,2.59297331978753e-06
831,1.50775893298856,2.6053605455979e-06
832,1.50774513761672,2.61773156618309e-06
833,1.50773137528106,2.63004439746263e-06
834,1.50771764598249,2.64234186986898e-06
835,1.50770398288492,2.65462419685079e-06
836,1.50769038599015,2.66689158766412e-06
837,1.50767678897275,2.67910280769545e-06
838,1.50766329132444,2.69129987416017e-06
839,1.50764979355529,2.70344191191662e-06
840,1.50763636199429,2.7155705430287e-06
841,1.50762296347842,2.72768594633399e-06
842,1.50760963117364,2.73974777479437e-06
843,1.50759629875095,2.75179707859398e-06
844,1.50758306570737,2.76383402154162e-06
845,1.50756983254764,2.77577877196627e-06
846,1.50755666560424,2.78775199262346e-06
847,1.50754353171238,2.79967400849699e-06
848,1.50753046403975,2.81154547096986e-06
849,1.50751742942096,2.82340634011712e-06
850,1.50750442785686,2.83521759085541e-06
851,1.50749145934831,2.84701883699131e-06
852,1.50747855706414,2.85877136701603e-06
853,1.50746568783778,2.87047577930176e-06
854,1.5074528516701,2.88217118069874e-06
855,1.50744004856192,2.89381931539318e-06
856,1.5074273116832,2.90542075187655e-06
857,1.50741460786623,2.91701410783906e-06
858,1.50740193711186,2.92856156930827e-06
859,1.50738933259084,2.94006367705302e-06
860,1.50737676113462,2.95155857635058e-06
861,1.50736422274405,2.96297141220193e-06
862,1.50735171741994,2.97437778266783e-06
863,1.50733924516312,2.98574057790193e-06
864,1.50732683914571,2.99706029352636e-06
865,1.50731446619776,3.00833741583859e-06
866,1.50730212632011,3.01960918938883e-06
867,1.50728981951355,3.03080241209215e-06
868,1.50727757895129,3.04199094512963e-06
869,1.50726533828962,3.05313847693775e-06
870,1.5072531638744,3.06420922325155e-06
871,1.50724102253404,3.07527621734486e-06
872,1.50722891426934,3.08630352721083e-06
873,1.50721683908109,3.09725573154303e-06
874,1.50720483014409,3.10820506332565e-06
875,1.5071928211114,3.11911595885601e-06
876,1.50718087833206,3.12995334937957e-06
877,1.50716896863287,3.14078869368817e-06
878,1.50715709201461,3.15155155802687e-06
879,1.50714524847806,3.16227779099239e-06
880,1.50713347119957,3.17296776408237e-06
881,1.50712169382905,3.18362184255731e-06
882,1.50710994954257,3.19424038558624e-06
883,1.50709827151725,3.20482374638797e-06
884,1.50708662657803,3.21533774358301e-06
885,1.50707501472568,3.22581747239466e-06
886,1.50706343596097,3.23626326572853e-06
887,1.50705189028465,3.24667545113476e-06
888,1.50704037769749,3.25702026402867e-06
889,1.50702889820026,3.26733232401996e-06
890,1.50701745179369,3.27757806715157e-06
