observation_id,scenario,tree_fine_energy_ratio,runtime_e4_seconds,inner_iterations,outer_nfev
stage28:C:380:gaussian:081,gaussian,164.95668240984585,0.0494941473007202,15,8
stage28:C:380:gaussian:082,gaussian,685.1251994057502,0.0411852151155471,12,8
stage28:C:380:gaussian:086,gaussian,87.12339601010983,0.0414641946554183,11,9
stage28:C:380:gaussian:097,gaussian,171.34437852475872,0.0633071362972259,18,8
stage28:C:380:gaussian:101,gaussian,122.72175383145076,0.0760565996170044,13,9
stage28:C:380:gaussian:108,gaussian,43.4793657760741,0.0487729012966156,13,8
stage28:C:380:gaussian:109,gaussian,398.7819903370893,0.0475757420063018,13,8
stage28:C:380:gaussian:112,gaussian,172.7819255774075,0.047157272696495,12,9
stage28:C:380:gaussian:113,gaussian,30.131029715244527,0.17137011885643,34,12
stage28:C:380:gaussian:143,gaussian,59.56034135312469,0.0560284480452537,17,8
stage28:C:380:gaussian:144,gaussian,41.83346219598658,0.0456681698560714,13,8
stage28:C:380:gaussian:156,gaussian,131.55994918052096,0.0590568929910659,10,9
stage28:C:380:gaussian:160,gaussian,744.8397790846797,0.052338920533657,16,8
stage28:C:380:gaussian:161,gaussian,255.77710859923917,0.0513253137469291,12,9
stage28:C:380:gaussian:166,gaussian,1016.4614259935104,0.0703337416052818,13,9
stage28:C:380:gaussian:170,gaussian,657.9406964808564,0.0482635200023651,13,9
stage28:C:380:gaussian:182,gaussian,459.88211248138265,0.0927702113986015,19,9
stage28:C:380:gaussian:194,gaussian,85.37983940722508,0.0393462926149368,11,8
stage28:C:380:impulsive:024,impulsive,711.9983205775221,0.0551840811967849,16,8
stage28:C:380:impulsive:030,impulsive,114.71860276678294,0.0477868765592575,15,8
stage28:C:380:impulsive:103,impulsive,83.80967928241458,0.0622356981039047,12,8
stage28:C:380:impulsive:122,impulsive,74.58072081242393,0.0410182401537895,11,8
stage28:C:380:impulsive:126,impulsive,387.7400850265429,0.0593694522976875,22,8
stage28:C:380:baseline_drift:005,baseline_drift,37.89425614228482,0.0384802967309951,12,8
stage28:C:380:baseline_drift:006,baseline_drift,55.68657515847834,0.0407487973570823,14,7
stage28:C:380:baseline_drift:009,baseline_drift,11.937837826770318,0.0419838801026344,11,8
stage28:C:380:baseline_drift:013,baseline_drift,103.99343442426132,0.0354963690042495,11,7
stage28:C:380:baseline_drift:031,baseline_drift,49.275271604814,0.0635457634925842,13,7
stage28:C:380:baseline_drift:039,baseline_drift,64.57702236825958,0.0489501729607582,14,9
stage28:C:380:baseline_drift:046,baseline_drift,69.4661377814839,0.0684863179922103,12,8
stage28:C:380:baseline_drift:052,baseline_drift,74.42453121925004,0.0383670628070831,11,8
stage28:C:380:baseline_drift:054,baseline_drift,172.51956483450266,0.0448891520500183,12,9
stage28:C:380:baseline_drift:085,baseline_drift,52.73463355154341,0.0483097210526466,13,9
stage28:C:380:baseline_drift:088,baseline_drift,330.40377684876904,0.0783074423670768,17,8
stage28:C:380:baseline_drift:096,baseline_drift,150.8723695745033,0.0434175357222557,13,8
stage28:C:380:baseline_drift:100,baseline_drift,38.992763964957085,0.0417626202106475,12,8
stage28:C:380:baseline_drift:101,baseline_drift,11.862588973754525,0.0455294102430343,12,9
stage28:C:380:baseline_drift:104,baseline_drift,46.82999036666069,0.0435476601123809,13,8
stage28:C:380:baseline_drift:124,baseline_drift,69.03811412852434,0.0522138848900795,14,9
stage28:C:380:baseline_drift:139,baseline_drift,166.63827390922117,0.0724185779690742,14,9
stage28:C:380:baseline_drift:142,baseline_drift,43.92545270101434,0.0467349886894226,12,9
stage28:C:380:baseline_drift:166,baseline_drift,27.36127666035369,0.0452867001295089,15,7
stage28:C:380:baseline_drift:186,baseline_drift,109.24178399290832,0.0421759411692619,13,8
stage28:C:380:baseline_drift:197,baseline_drift,6.3723398518086345,0.0445889756083488,12,9
stage28:C:380:mixed:014,mixed,273.4055005124766,0.0342000648379325,9,8
stage28:C:380:mixed:048,mixed,68.43951521643268,0.0564505234360694,16,9
stage28:C:380:mixed:050,mixed,240.23135171275408,0.0471477881073951,14,8
stage28:C:380:mixed:053,mixed,774.173780542398,0.0371887609362602,11,8
stage28:C:380:mixed:058,mixed,343.9675811761573,0.0456243678927421,13,8
stage28:C:380:mixed:059,mixed,87.33824397857292,0.0363266617059707,9,9
stage28:C:380:mixed:077,mixed,30.55643234251784,0.059363305568695,12,8
stage28:C:380:mixed:083,mixed,395.2724342572404,0.0370743498206138,11,8
stage28:C:380:mixed:085,mixed,208.72649572814484,0.0450274124741554,12,9
stage28:C:380:mixed:104,mixed,112.2503700018514,0.0414096787571907,11,8
stage28:C:380:mixed:117,mixed,47.902150512340576,0.0492797195911407,10,7
stage28:C:380:mixed:120,mixed,139.0594311936847,0.0520430877804756,10,8
stage28:C:380:mixed:133,mixed,179.20805312857576,0.0502248555421829,13,9
stage28:C:380:mixed:146,mixed,260.3955906142337,0.0460754930973053,13,8
stage28:C:380:mixed:176,mixed,289.25593757685687,0.0437891632318496,11,9
stage28:C:380:mixed:180,mixed,90.80557987549156,0.0358643680810928,10,8
stage28:C:380:mixed:181,mixed,48.25481045553232,0.048448123037815,11,8
stage28:C:380:mixed:184,mixed,119.57511336282424,0.0385475233197212,10,9
stage28:C:380:mixed:188,mixed,105.14571662421724,0.0407164618372917,11,8
stage28:C:380:mixed:198,mixed,359.2991893603845,0.036808080971241,10,8
stage28:C:520:gaussian:001,gaussian,684.0130889297157,0.045164443552494,13,8
stage28:C:520:gaussian:004,gaussian,179.46847063180314,0.0570708662271499,18,8
stage28:C:520:gaussian:031,gaussian,394.9824433506917,0.045741930603981,14,8
stage28:C:520:gaussian:066,gaussian,111.82442750069632,0.0645563825964927,23,8
stage28:C:520:gaussian:074,gaussian,2691.441524703775,0.0454465374350547,14,8
stage28:C:520:gaussian:081,gaussian,783.758557915435,0.0592829883098602,14,7
stage28:C:520:gaussian:096,gaussian,683.4659729159829,0.0407936945557594,12,8
stage28:C:520:gaussian:098,gaussian,132.04495572324822,0.0391690805554389,11,8
stage28:C:520:gaussian:103,gaussian,745.5096189684168,0.046550415456295,14,8
stage28:C:520:gaussian:116,gaussian,918.3183011783822,0.0637134313583374,19,8
stage28:C:520:gaussian:129,gaussian,1515.5713579099956,0.0538663789629936,11,8
stage28:C:520:gaussian:130,gaussian,408.65113897338085,0.0844273120164871,23,9
stage28:C:520:gaussian:132,gaussian,2217.5359177495725,0.0713919699192047,15,8
stage28:C:520:gaussian:137,gaussian,86.84500603548715,0.0437751188874244,15,7
stage28:C:520:gaussian:153,gaussian,1130.5399101626622,0.0359743759036064,12,7
stage28:C:520:gaussian:160,gaussian,142.48206861074414,0.0536670908331871,14,8
stage28:C:520:gaussian:166,gaussian,562.7708859613545,0.0438940674066543,13,8
stage28:C:520:gaussian:185,gaussian,114.48581564782336,0.0433853566646575,13,8
stage28:C:520:gaussian:186,gaussian,259.6569923985495,0.062171883881092,19,8
stage28:C:520:gaussian:188,gaussian,53.514252256072254,0.0743871182203292,16,8
stage28:C:520:gaussian:189,gaussian,520.0846012994012,0.0375148877501487,12,7
stage28:C:520:gaussian:198,gaussian,771.1294377147843,0.0459339767694473,13,7
stage28:C:520:baseline_drift:003,baseline_drift,73.37652607920907,0.0364559963345527,11,7
stage28:C:520:baseline_drift:006,baseline_drift,21.519092767153147,0.0308781713247299,9,7
stage28:C:520:baseline_drift:008,baseline_drift,28.667331851195566,0.0296987444162368,8,8
stage28:C:520:baseline_drift:027,baseline_drift,6.279372555205829,0.04267568141222,12,8
stage28:C:520:baseline_drift:029,baseline_drift,13.529510312503769,0.030276171863079,8,8
stage28:C:520:baseline_drift:030,baseline_drift,113.16736299469814,0.0295667275786399,10,6
stage28:C:520:baseline_drift:033,baseline_drift,83.94659800951018,0.0520386397838592,10,8
stage28:C:520:baseline_drift:036,baseline_drift,13.576167321849317,0.0303052589297294,8,8
stage28:C:520:baseline_drift:042,baseline_drift,29.3158272611079,0.041548304259777,13,7
stage28:C:520:baseline_drift:046,baseline_drift,7.490042240510359,0.0333501994609832,11,7
stage28:C:520:baseline_drift:049,baseline_drift,419.2794483484943,0.0325291231274604,10,7
stage28:C:520:baseline_drift:059,baseline_drift,387.6451811195436,0.0291049629449844,8,7
stage28:C:520:baseline_drift:060,baseline_drift,237.31470169149503,0.0355798006057739,10,8
stage28:C:520:baseline_drift:062,baseline_drift,89.3810360436215,0.0615409091114997,12,8
stage28:C:520:baseline_drift:067,baseline_drift,40.30191784654654,0.0298147425055503,9,7
stage28:C:520:baseline_drift:071,baseline_drift,52.08289098045805,0.0325476229190826,10,7
stage28:C:520:baseline_drift:077,baseline_drift,3.5787674674127232,0.0407091081142425,12,8
stage28:C:520:baseline_drift:079,baseline_drift,5.400745353125062,0.0304816588759422,8,8
stage28:C:520:baseline_drift:085,baseline_drift,138.83239849634165,0.03516286611557,10,8
stage28:C:520:baseline_drift:086,baseline_drift,330.4968137240362,0.0506836324930191,11,7
stage28:C:520:baseline_drift:088,baseline_drift,75.48656043754212,0.0382297933101654,11,8
stage28:C:520:baseline_drift:091,baseline_drift,5.652943258920605,0.0355082973837852,10,8
stage28:C:520:baseline_drift:095,baseline_drift,19.96441374446433,0.0404546558856964,13,7
stage28:C:520:baseline_drift:096,baseline_drift,100.71646015350412,0.0335230678319931,9,8
stage28:C:520:baseline_drift:097,baseline_drift,4.182227249731824,0.0365245342254638,10,8
stage28:C:520:baseline_drift:098,baseline_drift,28.352284729731306,0.0341412052512168,10,7
stage28:C:520:baseline_drift:107,baseline_drift,36.60186145017433,0.0329079553484916,9,8
stage28:C:520:baseline_drift:115,baseline_drift,6.423134346816637,0.0448506847023963,14,8
stage28:C:520:baseline_drift:117,baseline_drift,36.38009830549774,0.0336572304368019,9,8
stage28:C:520:baseline_drift:123,baseline_drift,48.44801571282915,0.0795980840921402,13,8
stage28:C:520:baseline_drift:130,baseline_drift,16.53926963746514,0.0309444889426231,8,8
stage28:C:520:baseline_drift:131,baseline_drift,307.39998494910554,0.0359514057636261,10,8
stage28:C:520:baseline_drift:133,baseline_drift,24.30705683527083,0.0470350459218025,10,8
stage28:C:520:baseline_drift:137,baseline_drift,205.6525803995881,0.0387848690152168,8,8
stage28:C:520:baseline_drift:143,baseline_drift,312.3362920770388,0.0455781444907188,13,8
stage28:C:520:baseline_drift:144,baseline_drift,130.11204824514442,0.0320328474044799,10,7
stage28:C:520:baseline_drift:145,baseline_drift,7.619164925431634,0.0451961383223533,8,8
stage28:C:520:baseline_drift:148,baseline_drift,5.527072421818017,0.0324852019548416,9,8
stage28:C:520:baseline_drift:152,baseline_drift,252.30680311365185,0.0324520245194435,9,8
stage28:C:520:baseline_drift:156,baseline_drift,13.830287941462576,0.0489022955298423,9,8
stage28:C:520:baseline_drift:158,baseline_drift,10.608334701035794,0.0359399914741516,10,8
stage28:C:520:baseline_drift:182,baseline_drift,111.69649073586508,0.032542310655117,9,7
stage28:C:520:baseline_drift:183,baseline_drift,227.27784636154212,0.0380972325801849,10,8
stage28:C:520:baseline_drift:185,baseline_drift,88.43575491427788,0.0390233397483825,11,8
stage28:C:520:baseline_drift:187,baseline_drift,11.366020029364872,0.036701314151287,10,8
stage28:C:520:baseline_drift:188,baseline_drift,3.7886108040741537,0.0323064252734184,9,8
stage28:C:520:baseline_drift:189,baseline_drift,185.889820384484,0.0344907343387603,11,7
stage28:C:520:baseline_drift:190,baseline_drift,26.09235606802339,0.0317837297916412,10,7
stage28:C:520:baseline_drift:194,baseline_drift,32.29784830947413,0.0369631499052047,10,8
stage28:C:520:baseline_drift:199,baseline_drift,6.9996493194755285,0.0423664599657058,14,7
stage28:C:520:mixed:008,mixed,726.7896641827591,0.0468120425939559,10,7
stage28:C:520:mixed:010,mixed,371.5025973813035,0.0395316705107688,11,8
stage28:C:520:mixed:015,mixed,19.162272310235416,0.0342711955308914,9,8
stage28:C:520:mixed:023,mixed,24.26804032582844,0.052406296133995,11,7
stage28:C:520:mixed:024,mixed,156.8181539657554,0.0455447435379028,13,8
stage28:C:520:mixed:025,mixed,333.19865544098536,0.0338745936751365,9,8
stage28:C:520:mixed:029,mixed,52.88601610557229,0.0439122095704078,12,8
stage28:C:520:mixed:040,mixed,294.6074251742004,0.0367177054286003,10,8
stage28:C:520:mixed:054,mixed,80.23295186496978,0.0533376559615135,12,8
stage28:C:520:mixed:066,mixed,34.807294654615575,0.0426143556833267,10,8
stage28:C:520:mixed:067,mixed,1584.988268339083,0.0518248081207275,11,7
stage28:C:520:mixed:075,mixed,34.585402698792485,0.0358629897236824,10,8
stage28:C:520:mixed:076,mixed,51.81253622106979,0.0331498607993125,9,8
stage28:C:520:mixed:078,mixed,430.0768895866444,0.0355641841888427,10,8
stage28:C:520:mixed:093,mixed,708.7598723944986,0.0815590918064117,22,8
stage28:C:520:mixed:100,mixed,631.7632567031931,0.0407625883817672,10,8
stage28:C:520:mixed:102,mixed,961.880491904042,0.039914034307003,11,8
stage28:C:520:mixed:103,mixed,35.48276437435687,0.0460923686623573,8,8
stage28:C:520:mixed:107,mixed,25.17635833822483,0.0359455123543739,10,8
stage28:C:520:mixed:120,mixed,275.7784648407059,0.0353492051362991,11,7
stage28:C:520:mixed:125,mixed,8.732716750232209,0.0508197471499443,11,7
stage28:C:520:mixed:137,mixed,82.9546883114693,0.0379115343093872,10,8
stage28:C:520:mixed:139,mixed,26.93431317625275,0.0538613349199295,10,8
stage28:C:520:mixed:150,mixed,12.605577726757822,0.0423669666051864,8,7
stage28:C:520:mixed:159,mixed,348.42180792877315,0.0376495942473411,11,8
stage28:C:520:mixed:161,mixed,29.06800638675931,0.0393148958683013,11,8
stage28:C:520:mixed:164,mixed,326.0915686172683,0.0632821097970008,13,8
stage28:C:520:mixed:172,mixed,34.283310424601474,0.0379814431071281,10,8
stage28:C:520:mixed:176,mixed,101.84235283452104,0.0406089127063751,7,8
stage28:C:520:mixed:181,mixed,9.446792511843285,0.0409890785813331,10,8
stage28:C:520:mixed:189,mixed,289.70486855465526,0.0432136207818985,10,8
stage28:C:520:mixed:193,mixed,145.68976520711792,0.0571581795811653,11,8
stage28:C:520:mixed:197,mixed,19.876235153617905,0.0401673167943954,9,8
stage28:C:520:mixed:199,mixed,134.17703151330727,0.0399822667241096,10,8
stage28:C:680:gaussian:032,gaussian,1813.4453886920255,0.0556673929095268,17,8
stage28:C:680:gaussian:086,gaussian,111.68239965018876,0.054882064461708,18,7
stage28:C:680:gaussian:088,gaussian,1284.3199022517822,0.0621375814080238,12,8
stage28:C:680:gaussian:108,gaussian,188.19332513731595,0.0549768283963203,17,8
stage28:C:680:gaussian:109,gaussian,1135.3581160307251,0.0423834845423698,14,7
stage28:C:680:gaussian:120,gaussian,390.3689717438716,0.0381329730153083,11,8
stage28:C:680:gaussian:123,gaussian,403.421683322972,0.0468166396021842,14,8
stage28:C:680:gaussian:125,gaussian,2880.9290075444187,0.0419676378369331,12,8
stage28:C:680:gaussian:136,gaussian,542.2531413307636,0.0403527468442916,13,7
stage28:C:680:gaussian:150,gaussian,128.44704295133926,0.0456846132874488,14,8
stage28:C:680:gaussian:156,gaussian,9156.040693419129,0.0513791739940643,16,8
stage28:C:680:gaussian:161,gaussian,2068.9368170323605,0.0627416297793388,22,7
stage28:C:680:gaussian:171,gaussian,1966.8169431951296,0.0480050668120384,14,8
stage28:C:680:baseline_drift:003,baseline_drift,42.00994251600906,0.0317838564515113,9,8
stage28:C:680:baseline_drift:013,baseline_drift,222.2683454333417,0.0338719189167022,9,8
stage28:C:680:baseline_drift:016,baseline_drift,5.390363956524514,0.0242079496383667,6,8
stage28:C:680:baseline_drift:021,baseline_drift,40.70541064669744,0.036086082458496,10,8
stage28:C:680:baseline_drift:025,baseline_drift,6.362338790579095,0.0247281864285469,6,8
stage28:C:680:baseline_drift:031,baseline_drift,185.4163808583636,0.0281024649739265,7,8
stage28:C:680:baseline_drift:033,baseline_drift,2.937047212249481,0.0271001979708671,7,8
stage28:C:680:baseline_drift:045,baseline_drift,26.42382190661437,0.0321117490530014,8,8
stage28:C:680:baseline_drift:047,baseline_drift,23.21231276953124,0.0402870997786521,7,8
stage28:C:680:baseline_drift:049,baseline_drift,201.55873222833677,0.0371988713741302,10,8
stage28:C:680:baseline_drift:061,baseline_drift,89.70194668858356,0.0303964391350746,9,7
stage28:C:680:baseline_drift:069,baseline_drift,44.95434714957653,0.0323876142501831,8,8
stage28:C:680:baseline_drift:070,baseline_drift,215.425020574026,0.0327545702457428,9,8
stage28:C:680:baseline_drift:074,baseline_drift,253.33823817372803,0.0423546582460403,12,8
stage28:C:680:baseline_drift:082,baseline_drift,20.76106014736762,0.0366500169038772,8,8
stage28:C:680:baseline_drift:092,baseline_drift,36.29232912412423,0.0287962332367897,7,8
stage28:C:680:baseline_drift:097,baseline_drift,12.246087515411183,0.0247991979122161,6,8
stage28:C:680:baseline_drift:109,baseline_drift,25.14736154583603,0.0274484008550643,7,8
stage28:C:680:baseline_drift:118,baseline_drift,22.852017562679126,0.0283723026514053,7,8
stage28:C:680:baseline_drift:127,baseline_drift,3.362962367456701,0.0291530564427375,7,8
stage28:C:680:baseline_drift:129,baseline_drift,38.89114652806672,0.0277064666152,7,8
stage28:C:680:baseline_drift:144,baseline_drift,2.8169340532258795,0.0305667221546173,9,7
stage28:C:680:baseline_drift:154,baseline_drift,38.21328882664926,0.0305520817637443,8,8
stage28:C:680:baseline_drift:157,baseline_drift,54.40126232869431,0.0286509320139884,7,8
stage28:C:680:baseline_drift:165,baseline_drift,28.79380741547736,0.0313680619001388,6,8
stage28:C:680:baseline_drift:172,baseline_drift,27.97309585445971,0.0263973399996757,6,8
stage28:C:680:baseline_drift:175,baseline_drift,33.89238724340905,0.03097515553236,8,8
stage28:C:680:baseline_drift:179,baseline_drift,6.390767390070818,0.0266411751508712,7,8
stage28:C:680:baseline_drift:180,baseline_drift,6.447493565438165,0.0366513654589653,6,8
stage28:C:680:baseline_drift:191,baseline_drift,4.744340006378669,0.0410210564732551,7,8
stage28:C:680:baseline_drift:193,baseline_drift,4.94093096240909,0.0310131758451461,8,8
stage28:C:680:baseline_drift:195,baseline_drift,25.61588854212578,0.0254439264535903,6,8
stage28:C:680:mixed:028,mixed,21.387305082460998,0.0349999368190765,10,8
stage28:C:680:mixed:031,mixed,20.943739148047964,0.0300958603620529,8,8
stage28:C:680:mixed:033,mixed,351.59664048985456,0.0381187871098518,10,8
stage28:C:680:mixed:036,mixed,93.54022081595012,0.0317328125238418,8,8
stage28:C:680:mixed:037,mixed,226.2571681869637,0.0535947158932685,10,8
stage28:C:680:mixed:042,mixed,31.41098609547828,0.0273844003677368,7,8
stage28:C:680:mixed:048,mixed,60.56585304686389,0.0269577950239181,8,7
stage28:C:680:mixed:052,mixed,134.96735808340338,0.0298525169491767,8,8
stage28:C:680:mixed:055,mixed,31.42311715686476,0.0340512618422508,9,8
stage28:C:680:mixed:056,mixed,9.504455464329,0.0301025658845901,8,8
stage28:C:680:mixed:057,mixed,64.84355631135513,0.0496162846684455,9,8
stage28:C:680:mixed:068,mixed,16.351081538693897,0.0370851159095764,10,8
stage28:C:680:mixed:070,mixed,705.6908484540536,0.0798818543553352,26,8
stage28:C:680:mixed:082,mixed,14.311748180459462,0.0386203154921531,8,8
stage28:C:680:mixed:096,mixed,15.194523619930074,0.0362933129072189,8,8
stage28:C:680:mixed:101,mixed,24.396122450142897,0.0380062758922576,6,8
stage28:C:680:mixed:102,mixed,178.4644790666895,0.0295733958482742,8,8
stage28:C:680:mixed:107,mixed,207.49067005629064,0.0334520190954208,9,8
stage28:C:680:mixed:110,mixed,36.27757409089609,0.0381575599312782,11,8
stage28:C:680:mixed:125,mixed,15.263944280569673,0.0421803668141365,12,8
stage28:C:680:mixed:132,mixed,29.239708969996503,0.0357334092259407,10,8
stage28:C:680:mixed:145,mixed,34.91709114923758,0.0362915769219398,10,8
stage28:C:680:mixed:146,mixed,686.6473797891138,0.0373315587639808,10,8
stage28:C:680:mixed:149,mixed,165.98964079516787,0.0518980994820594,10,8
stage28:C:680:mixed:150,mixed,267.1628751840082,0.0325018316507339,9,8
stage28:C:680:mixed:152,mixed,14.469444329023624,0.0457157865166664,11,8
stage28:C:680:mixed:155,mixed,192.1361901877457,0.0336270034313201,9,8
stage28:C:680:mixed:157,mixed,16.457346919277583,0.0312001630663871,9,7
stage28:C:680:mixed:171,mixed,78.06702164131433,0.0502596497535705,9,8
stage28:C:680:mixed:186,mixed,16.724345413652824,0.0407215654850006,9,8
stage28:C:680:mixed:187,mixed,65.33484374479114,0.0334125906229019,9,8
stage28:C:680:mixed:191,mixed,211.6523635309806,0.0367257893085479,10,8
stage28:C:680:mixed:198,mixed,120.65785391855806,0.0301489904522895,8,8
